GlobalID	registeringsdato	klokkeslett_start	ano_flate_id	ano_punkt_id	ssb_id	program	instruks	aar	dataansvarlig_mdir	dataeier	vaer	hovedoekosystem_punkt	andel_hovedoekosystem_punkt	utilgjengelig_punkt	utilgjengelig_begrunnelse	gps	noeyaktighet	kommentar_posisjon	klokkeslett_karplanter_start	art_alle_registrert	karplanter_dekning	klokkeslett_karplanter_slutt	karplanter_feltsjikt	moser_dekning	torvmoser_dekning	lav_dekning	stroe_dekning	jord_grus_stein_berg_dekning	stubber_kvister_dekning	alger_fjell_dekning	kommentar_ruteanalyse	fastmerker	kommentar_fastmerker	kartleggingsenhet_1m2	hovedtype_1m2	ke_beskrivelse_1m2	kartleggingsenhet_250m2	hovedtype_250m2	ke_beskrivelse_250m2	andel_kartleggingsenhet_250m2	groeftingsintensitet	bruksintensitet	beitetrykk	slatteintensitet	tungekjoretoy	slitasje	forekomst_ntyp	ntyp	kommentar_naturtyperegistering	side_5_note	krypende_vier_dekning	ikke_krypende_vier_dekning	vedplanter_total_dekning	busker_dekning	tresjikt_dekning	treslag_registrert	roesslyng_dekning	roesslyngblad	pa_dekning	pa_note	pa_registrert	fa_total_dekning	fa_registrert	kommentar_250m2_flate	klokkeslett_slutt	vedlegg_url	creator	creationdate	editor	editdate	hovedtype_rute	Light1	Light2	Moist1	Moist2	pH1	pH2	Nitrogen1	Nitrogen2
{55F7EECF-BB2C-4877-81D9-C5CE6571909D}	2021-07-12 11:59:59	13:42	ANO0421	ANO0421_51	21940007018500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,overskyet,opphold,vind	vaatmark	100	nei	NA	trimble_r2	1-5cm	NA	13:42	einer_juniperus_communis + duskmyrull_eriophorum_angustifolium + tepperot_potentilla_erecta + blokkebær_vaccinium_uliginosum + krekling_empetrum_nigrum + skogstjerne_lysimachia_europaea + rundsoldogg_drosera_rotundifolia + hvitlyng_andromeda_polifolia + blåbær_vaccinium_myrtillus + stjernestarr_carex_echinata + bjørneskjegg_trichophorum_cespitosum + blåtopp_molinia_caerulea + kornstarr_carex_panicea + torvmyrull_eriophorum_vaginatum	77.2	14:02	75	30	10	0	14	0	0	NA	NA	ja	NA	V1-C-5	Åpen jordvannsmyr	svært og temmelig kalkfattige myrkanter	V1-C-5	Åpen jordvannsmyr	svært og temmelig kalkfattige myrkanter	65	1	1	NA	1	0	0	nei		NA	NA	0	0	6	2	3	furu_pinus_sylvestris	NA	NA	NA	NA	NA	0	NA	NA	14:12	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/55f7eecf-bb2c-4877-81d9-c5ce6571909d	lisjob_miljodirektoratet	2021-07-12 14:12:52	lisjob_miljodirektoratet	2021-07-12 22:43:50	V1	NA	0.598368984440553	NA	0.596785283242591	NA	0.578284190070915	NA	0.590448123685007
{2547A4F8-6878-4BEE-8861-EB5DDABE4FC2}	2021-07-12 11:59:59	15:15	ANO0421	ANO0421_31	21940007018500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,opphold,vind	vaatmark	100	nei	NA	trimble_r2	1-5cm	NA	15:15	blåtopp_molinia_caerulea + duskmyrull_eriophorum_angustifolium + rome_narthecium_ossifragum + røsslyng_calluna_vulgaris + klokkelyng_erica_tetralix + dvergbjørk_betula_nana_nana + lusegras_huperzia_selago + bjørneskjegg_trichophorum_cespitosum + sveltstarr_carex_pauciflora + rundsoldogg_drosera_rotundifolia + skogstjerne_lysimachia_europaea + tepperot_potentilla_erecta	71.3	15:29	70	20	18	0	12	0	0	NA	NA	ja	NA	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	100	1	1	NA	1	0	0	nei		NA	NA	0	0	3	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	15:34	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/2547a4f8-6878-4bee-8861-eb5ddabe4fc2	lisjob_miljodirektoratet	2021-07-12 15:34:35	lisjob_miljodirektoratet	2021-07-12 22:43:03	V1	NA	0.887180424547713	0.947787266169006	NA	0.86206921044181	NA	NA	0.787048938851048
{AD66A7D6-9950-4F2A-8448-ED0E46E23D0C}	2021-07-12 11:59:59	18:09	ANO1052	ANO1052_64	21435006741000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	overskyet,opphold,vindstille	vaatmark	70	nei	NA	garmin_gpsmap	1-5m	NA	18:09	tyrihjelm_aconitum_septentrionale + sølvvier_salix_glauca_glauca + skogstorkenebb_geranium_sylvaticum + dvergbjørk_betula_nana_nana + hvitbladtistel_cirsium_heterophyllum + sølvbunke_deschampsia_cespitosa_cespitosa + blåtopp_molinia_caerulea + sumphaukeskjegg_crepis_paludosa + tepperot_potentilla_erecta + engsnelle_equisetum_pratense + mjødurt_filipendula_ulmaria + marikåper_alchemilla + engsoleie_ranunculus_acris_acris + fjellfrøstjerne_thalictrum_alpinum + enghumleblom_geum_rivale + blokkebær_vaccinium_uliginosum + blåbær_vaccinium_myrtillus + løvetannslekta_taraxacum + myrmaure_galium_palustre + slåttestarr_carex_nigra_nigra + smyle_avenella_flexuosa	83.3	18:25	81	55	0	0	40	0	0	NA	NA	ja	NA	V1-C-7	Åpen jordvannsmyr	sterkt intermediære og litt kalkrike myrkanter	V1-C-7	Åpen jordvannsmyr	sterkt intermediære og litt kalkrike myrkanter	70	1	2	NA	1	0	0	nei	NA	NA	NA	0	30	9	20	25	fjellbjørk_betula_pubescens_tortuosa + gran_picea_abies	NA	NA	NA	NA	NA	0	NA	NA	18:38	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/ad66a7d6-9950-4f2a-8448-ed0e46e23d0c	hilrui_miljodirektoratet	2021-07-12 18:39:22	hilrui_miljodirektoratet	2021-07-12 18:39:22	V1	0.575928307516111	NA	0.507343671975824	NA	NA	0.392339961583492	NA	0.354723726284113
{302CF716-815B-432E-B571-07D7B72B5C8B}	2021-07-12 11:59:59	18:00	ANO1415	ANO1415_42	23450006814500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,opphold,vind	vaatmark	100	nei	NA	trimble_catalyst	5-9cm	NA	18:00	torvmyrull_eriophorum_vaginatum + bråtestarr_carex_pilulifera + sveltstarr_carex_pauciflora + blokkebær_vaccinium_uliginosum + dvergtettegras_pinguicula_villosa + hvitlyng_andromeda_polifolia + dvergbjørk_betula_nana_nana + røsslyng_calluna_vulgaris + krekling_empetrum_nigrum + stortranebær_oxycoccus_palustris + rundsoldogg_drosera_rotundifolia	72	18:15	70	95	95	0	10	0	0	NA	NA	ja	NA	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	100	1	1	NA	1	0	0	nei		NA	NA	0	0	5	1	5	furu_pinus_sylvestris	NA	NA	NA	NA	NA	0	NA	NA	18:20	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/302cf716-815b-432e-b571-07d7b72b5c8b	matand_miljodirektoratet	2021-07-12 20:01:03	matand_miljodirektoratet	2021-07-12 20:01:03	V1	0.562050277053516	NA	0.524379516449676	NA	0.832075871841975	NA	NA	0.566829710144927
{3314C7F9-FFEC-428E-A3C0-EE520A01A12D}	2021-07-12 11:59:59	18:44	ANO1415	ANO1415_62	23450006814500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,opphold,vindstille	vaatmark	100	nei	NA	trimble_catalyst	1-5cm	NA	18:44	krekling_empetrum_nigrum + bråtestarr_carex_pilulifera + torvmyrull_eriophorum_vaginatum + blokkebær_vaccinium_uliginosum + tyttebær_vaccinium_vitis-idaea + blåbær_vaccinium_myrtillus + molte_rubus_chamaemorus + stortranebær_oxycoccus_palustris + stormarimjelle_melampyrum_pratense + hvitlyng_andromeda_polifolia	75.1	18:54	75	30	35	55	3	0	0	NA	NA	ja	NA	V2-C-1	Myr- og sumpskogsmark	kalkfattige og svakt intermediære myr- og sumpskogsmarker	V2-C-1	Myr- og sumpskogsmark	kalkfattige og svakt intermediære myr- og sumpskogsmarker	100	1	1	NA	1	0	0	nei	NA	NA	NA	0	0	75	1	25	furu_pinus_sylvestris	NA	NA	NA	NA	NA	0	NA	NA	18:59	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/3314c7f9-ffec-428e-a3c0-ee520a01a12d	matand_miljodirektoratet	2021-07-12 20:01:16	matand_miljodirektoratet	2021-07-12 20:01:16	V2	NA	0.576585845206756	0.79015531303895	NA	0.333596895915054	NA	0.433695477083558	NA
{98BD0C1D-ABD2-4107-B6AF-0B40E58E16EF}	2021-07-12 11:59:59	17:33	ANO0421	ANO0421_22	21940007018500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,opphold,vind	vaatmark	90	nei	NA	trimble_r2	1-5cm	NA	17:33	bjørneskjegg_trichophorum_cespitosum + rome_narthecium_ossifragum + dvergbjørk_betula_nana_nana + bjørk_betula_pubescens + rundsoldogg_drosera_rotundifolia + smalsoldogg_drosera_anglica + blåtopp_molinia_caerulea + hvitlyng_andromeda_polifolia + øyentrøstslekta_euphrasia + tepperot_potentilla_erecta + duskmyrull_eriophorum_angustifolium + bjørnebrodd_tofieldia_pusilla + særbustarr_carex_dioica	70.5	17:50	70	60	60	0	4	0	0	NA	NA	ja	NA	V1-C-3	Åpen jordvannsmyr	sterkt intermediære og litt kalkrike myrflater	V1-C-3	Åpen jordvannsmyr	sterkt intermediære og litt kalkrike myrflater	75	1	1	NA	1	0	0	ja	ntyp_E10_01	Sjekk utbredelseskart soner	NA	0	1	1	3	1	furu_pinus_sylvestris	NA	NA	NA	NA	NA	0	NA	NA	17:58	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/98bd0c1d-abd2-4107-b6af-0b40e58e16ef	lisjob_miljodirektoratet	2021-07-12 22:14:27	lisjob_miljodirektoratet	2021-07-12 22:45:05	V1	NA	0.736800826606334	0.647558908571649	NA	0.321264415725205	NA	0.72584035309537	NA
{32BE6206-DED1-4D72-AA07-FD6EC15FB024}	2021-07-13 11:59:59	10:01	ANO0402	ANO0402_66	21405006751500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	overskyet,opphold	vaatmark	100	nei	NA	trimble_catalyst	10-19cm	NA	10:01	sølvvier_salix_glauca_glauca + lappvier_salix_lapponum + dvergbjørk_betula_nana_nana + skogstorkenebb_geranium_sylvaticum + enghumleblom_geum_rivale + myrhatt_comarum_palustre + skogsnelle_equisetum_sylvaticum + flaskestarr_carex_rostrata + slåttestarr_carex_nigra_nigra + myrfiol_viola_palustris + fjelltistel_saussurea_alpina + skogstjerne_lysimachia_europaea + tyttebær_vaccinium_vitis-idaea + molte_rubus_chamaemorus + grønnvier_salix_phylicifolia + duskmyrull_eriophorum_angustifolium + trådsiv_juncus_filiformis	73.2	10:26	73.2	80	75	0	5	0	0	NA	NA	ja	NA	V1-C-6	Åpen jordvannsmyr	litt kalkfattige og svakt intermediære myrkanter	V1-C-6	Åpen jordvannsmyr	litt kalkfattige og svakt intermediære myrkanter	100	1	1	NA	1	0	0	nei	NA	NA	NA	0	35	35	8	0	NA	NA	NA	NA	NA	NA	0	NA	NA	10:31	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/32be6206-ded1-4d72-aa07-fd6ec15fb024	liting_miljodirektoratet	2021-07-13 10:31:52	liting_miljodirektoratet	2021-07-13 10:31:52	V1	NA	0.654900196409932	NA	0.977553589942063	NA	0.505233492466064	NA	0.429308034542919
{7B4D6580-E09F-4601-97B2-E24108430A25}	2021-07-13 11:59:59	13:53	ANO0402	ANO0402_53	21405006751500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	overskyet,opphold,vind	vaatmark	100	nei	NA	trimble_catalyst	1-5m	NA	13:53	torvmyrull_eriophorum_vaginatum + flaskestarr_carex_rostrata + dvergbjørk_betula_nana_nana + lappvier_salix_lapponum + blokkebær_vaccinium_uliginosum + frynsestarr_carex_paupercula	19.1	14:06	19	80	80	0	20	0	0	NA	NA	ja	NA	V1-C-2	Åpen jordvannsmyr	litt kalkfattige og svakt intermediære myrflater	V1-C-2	Åpen jordvannsmyr	litt kalkfattige og svakt intermediære myrflater	75	1	1	NA	1	0	0	nei	NA	NA	NA	0	6	10	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	14:10	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/7b4d6580-e09f-4601-97b2-e24108430a25	hilrui_miljodirektoratet	2021-07-13 14:37:58	hilrui_miljodirektoratet	2021-07-13 14:37:58	V1	0.519061974858864	NA	NA	0.680028030863948	NA	0.950967339322468	NA	0.635740021633033
{5D5A55D1-62C9-4DF9-92E1-E9BA1C33156E}	2021-07-13 11:59:59	14:20	ANO1356	ANO1356_64	19985006895500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,opphold,vindstille	vaatmark	70	nei	NA	trimble_catalyst	5-9cm	NA	14:20	bjørneskjegg_trichophorum_cespitosum + blåtopp_molinia_caerulea + duskmyrull_eriophorum_angustifolium + rome_narthecium_ossifragum + røsslyng_calluna_vulgaris + tepperot_potentilla_erecta + øyentrøstslekta_euphrasia + tettegras_pinguicula_vulgaris + blåbær_vaccinium_myrtillus + krekling_empetrum_nigrum + lusegras_huperzia_selago + bjørnebrodd_tofieldia_pusilla	78.3	14:27	77	2	0	0	95	0	0	NA	NA	ja	NA	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	70	1	1	NA	NA	0	0	ja	ntyp_B04_01	NA	NA	0	1	5	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	14:36	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/5d5a55d1-62c9-4df9-92e1-e9ba1c33156e	linvas_miljodirektoratet	2021-07-13 14:56:07	linvas_miljodirektoratet	2021-07-13 14:56:07	V1	0.683042054393948	NA	0.816203528157939	NA	NA	0.841614107084544	NA	0.57770965746105
{68435B92-0DB6-4D57-87B1-FC6080E694E6}	2021-07-13 11:59:59	15:26	ANO0402	ANO0402_22	21405006751500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,vind	vaatmark	70	nei	NA	trimble_catalyst	0,5-1m	NA	15:26	flaskestarr_carex_rostrata + dystarr_carex_limosa + bukkeblad_menyanthes_trifoliata + hvitlyng_andromeda_polifolia + torvmyrull_eriophorum_vaginatum + bjørneskjegg_trichophorum_cespitosum + duskull_eriophorum_angustifolium + dvergbjørk_betula_nana_nana	30	15:32	30	98	98	0	2	0	0	NA	NA	ja	NA	V1-C-2	Åpen jordvannsmyr	litt kalkfattige og svakt intermediære myrflater	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	70	1	1	NA	1	0	0	nei		NA	NA	0	0	1	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	15:38	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/68435b92-0db6-4d57-87b1-fc6080e694e6	liting_miljodirektoratet	2021-07-13 15:38:48	liting_miljodirektoratet	2021-07-13 15:38:48	V1	NA	0.994175705879656	NA	0.913535112120644	NA	0.892757827150928	NA	0.810223592267204
{072DF842-6D5D-4EC2-9E9B-704BCBA0235B}	2021-07-13 11:59:59	15:50	ANO0402	ANO0402_11	21405006751500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,opphold,vind	vaatmark	75	nei	NA	garmin_gpsmap	1-5m	NA	15:51	lappvier_salix_lapponum + skogsnelle_equisetum_sylvaticum + skogstorkenebb_geranium_sylvaticum + myrfiol_viola_palustris + sølvbunke_deschampsia_cespitosa_cespitosa + engsoleie_ranunculus_acris_acris + fjellfrøstjerne_thalictrum_alpinum + vendelrot_valeriana_sambucifolia + slåttestarr_carex_nigra_nigra + enghumleblom_geum_rivale + myrfrytle_luzula_sudetica + flaskestarr_carex_rostrata	72.1	16:19	72	30	0	0	5	0	0	NA	30  prosent av plottet er bekk som grunnsjikt.	ja	NA	V1-C-6	Åpen jordvannsmyr	litt kalkfattige og svakt intermediære myrkanter	V1-C-6	Åpen jordvannsmyr	litt kalkfattige og svakt intermediære myrkanter	80	1	1	NA	1	0	0	nei		NA	NA	0	55	62	2	0	NA	NA	NA	NA	NA	NA	0	NA	NA	16:25	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/072df842-6d5d-4ec2-9e9b-704bcba0235b	hilrui_miljodirektoratet	2021-07-13 16:33:28	hilrui_miljodirektoratet	2021-07-13 22:02:36	V1	NA	0.564321405547238	NA	0.904506347176394	NA	0.5400302128211	NA	0.416371728129543
{5EBFF382-90A0-47B2-AA86-1E1ABE33EC34}	2021-07-13 11:59:59	16:55	ANO0402	ANO0402_15	21405006751500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	overskyet,sol,opphold,vind	vaatmark	100	nei	NA	garmin_gpsmap	1-5m	NA	16:55	duskull_eriophorum_angustifolium + dvergbjørk_betula_nana_nana + hvitlyng_andromeda_polifolia + sølvvier_salix_glauca_glauca + trådstarr_carex_lasiocarpa	15	17:02	25	90	90	0	3	0	0	NA	NA	ja	NA	V1-C-2	Åpen jordvannsmyr	litt kalkfattige og svakt intermediære myrflater	V1-C-2	Åpen jordvannsmyr	litt kalkfattige og svakt intermediære myrflater	100	1	1	NA	1	0	0	nei		NA	NA	0	2	4	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	17:06	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/5ebff382-90a0-47b2-aa86-1e1abe33ec34	hilrui_miljodirektoratet	2021-07-13 17:07:13	hilrui_miljodirektoratet	2021-07-13 17:24:00	V1	0.872019402887853	NA	NA	0.966378539277077	NA	0.482778835043984	NA	0.561722156138939
{C99114CF-91D8-4AA7-9D77-C56D947B6F00}	2021-07-13 11:59:59	10:50	ANO0927	ANO0927_51	21945007016500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	opphold,vind	vaatmark	80	nei	NA	trimble_r2	1-5cm	NA	10:50	duskmyrull_eriophorum_angustifolium + dvergbjørk_betula_nana_nana + rome_narthecium_ossifragum + blåtopp_molinia_caerulea + stjernestarr_carex_echinata + sveltstarr_carex_pauciflora + bjørneskjegg_trichophorum_cespitosum + skogstjerne_lysimachia_europaea + hvitlyng_andromeda_polifolia + rundsoldogg_drosera_rotundifolia + smalsoldogg_drosera_anglica	77	11:11	73	80	80	0	8	0	0	NA	Deler av rute er i vann	ja	Merke satt ned i nordøstre hjørne istedenfor nordvestre hjørne fordi det er i vann.	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	80	1	1	NA	1	0	0	nei	NA	NA	NA	0	0	5	3	0	NA	NA	NA	NA	NA	NA	0	NA	NA	11:16	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/c99114cf-91d8-4aa7-9d77-c56d947b6f00	lisjob_miljodirektoratet	2021-07-13 19:23:45	lisjob_miljodirektoratet	2021-07-13 19:23:45	V1	0.694218287669232	NA	NA	0.922579203159019	NA	0.763956680810803	NA	0.5799604743083
{DF9D206A-7AAB-4A57-BEC3-82D8F75A875D}	2021-07-13 11:59:59	14:13	ANO0927	ANO0927_46	21945007016500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,overskyet,opphold,vind	vaatmark	85	nei	NA	trimble_r2	1-5cm	NA	14:13	bjørneskjegg_trichophorum_cespitosum + torvmyrull_eriophorum_vaginatum + duskmyrull_eriophorum_angustifolium + rome_narthecium_ossifragum + klokkelyng_erica_tetralix + røsslyng_calluna_vulgaris + hvitlyng_andromeda_polifolia + smalsoldogg_drosera_anglica + rundsoldogg_drosera_rotundifolia + lusegras_huperzia_selago + krekling_empetrum_nigrum + dvergbjørk_betula_nana_nana	37.3	14:23	35	53	53	2	3	4	0	NA	NA	nei	For vått å sette ned merkepinner.	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	85	1	1	NA	1	0	0	nei		NA	NA	0	0	1	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	14:29	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/df9d206a-7aab-4a57-bec3-82d8f75a875d	lisjob_miljodirektoratet	2021-07-13 19:24:07	lisjob_miljodirektoratet	2021-07-13 19:25:33	V1	0.969557324093901	NA	0.905224501120556	NA	NA	0.936219476032785	NA	0.960598261838822
{C260D692-9671-489B-8EF1-1AD654A70A1A}	2021-07-13 11:59:59	13:38	ANO0411	ANO0411_46	23435006820500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,opphold,vindstille	vaatmark	80	nei	NA	trimble_catalyst	1-5cm	NA	13:38	dvergbjørk_betula_nana_nana + blåbær_vaccinium_myrtillus + torvmyrull_eriophorum_vaginatum + molte_rubus_chamaemorus + krekling_empetrum_nigrum	73	13:48	70	97	8	0	15	0	0	NA	NA	ja	NA	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	80	1	1	NA	1	0	0	nei	NA	NA	NA	0	0	35	5	1	bjørk_betula_pubescens	NA	NA	NA	NA	NA	0	NA	NA	13:53	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/c260d692-9671-489b-8ef1-1ad654a70a1a	matand_miljodirektoratet	2021-07-13 20:33:47	matand_miljodirektoratet	2021-07-13 20:33:47	V1	0.556427179006959	NA	0.742948482925603	NA	0.969188693686551	NA	NA	0.621180275523324
{0D3DCA5B-C628-4CA1-8086-300866C942B8}	2021-07-13 11:59:59	13:04	ANO0927	ANO0927_66	21945007016500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,overskyet,opphold,vind	vaatmark	98	nei	NA	trimble_r2	1-5cm	NA	13:04	duskmyrull_eriophorum_angustifolium + blåtopp_molinia_caerulea + sveltstarr_carex_pauciflora + skogstjerne_lysimachia_europaea + myrfiol_viola_palustris + hvitlyng_andromeda_polifolia + bjørneskjegg_trichophorum_cespitosum	36.2	13:09	35	32	32	0	2	0	0	NA	Ruta i utkanten av et lite vatn på svært bløtt myr.	nei	Ikke merket på grunnen av svært bløt myr og vann.	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	98	1	1	NA	1	0	0	nei		NA	NA	0	0	1	2	0	NA	NA	NA	NA	NA	NA	0	NA	NA	13:14	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/0d3dca5b-c628-4ca1-8086-300866c942b8	annmeh_miljodirektoratet	2021-07-14 10:52:29	annmeh_miljodirektoratet	2021-07-14 10:52:29	V1	0.818620381520049	NA	NA	0.910403630616816	NA	0.50837503706438	NA	0.548489070381936
{7A94E0A4-51ED-4857-B1D8-162D58B67EB9}	2021-07-14 11:59:59	18:07	ANO0907	ANO0907_11	21470006746000	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,vindstille	vaatmark	85	nei	NA	garmin_gpsmap	1-5m	NA	18:07	myrklegg_pedicularis_palustris + lappvier_salix_lapponum + myrhatt_comarum_palustre + molte_rubus_chamaemorus + tepperot_potentilla_erecta + åkersnelle_equisetum_arvense + skogsnelle_equisetum_sylvaticum + flaskestarr_carex_rostrata + skogrørkvein_calamagrostis_phragmitoides + slåttestarr_carex_nigra_nigra + myrfiol_viola_palustris + trådstarr_carex_lasiocarpa	53.2	18:24	53.2	98	98	0	2	0	0	NA	NA	ja	NA	V1-C-6	Åpen jordvannsmyr	litt kalkfattige og svakt intermediære myrkanter	V1-C-2	Åpen jordvannsmyr	litt kalkfattige og svakt intermediære myrflater	40	1	1	NA	1	0	0	nei	NA	NA	NA	0	22	22	0	1	bjørk_betula_pubescens	NA	NA	NA	NA	NA	0	NA	NA	18:29	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/7a94e0a4-51ed-4857-b1d8-162d58b67eb9	liting_miljodirektoratet	2021-07-14 18:29:42	liting_miljodirektoratet	2021-07-14 18:29:42	V1	NA	0.478002506343467	NA	0.609362112130961	NA	0.537046395431434	NA	0.475940395015248
{C40A5616-DE33-4143-B8C6-2DCE1633F0FB}	2021-07-14 11:59:59	16:59	ANO0421	ANO0421_55	21940007018500	ANO	https://nedlasting.miljodirektoratet.no/naturovervaking/ano_instruks.pdf	2021	Ole Einar Butli Hårstad	Miljødirektoratet, VAL/VMK	sol,overskyet,opphold,vind	vaatmark	75	nei	NA	trimble_r2	1-5cm	NA	16:59	bjørneskjegg_trichophorum_cespitosum + røsslyng_calluna_vulgaris + rome_narthecium_ossifragum + krekling_empetrum_nigrum + tepperot_potentilla_erecta + hvitlyng_andromeda_polifolia + blåtopp_molinia_caerulea + blåbær_vaccinium_myrtillus + skogstjerne_lysimachia_europaea + klokkelyng_erica_tetralix + blokkebær_vaccinium_uliginosum + tyttebær_vaccinium_vitis-idaea + rogn_sorbus_aucuparia	75.5	17:08	75	28	18	5	10	0	0	NA	NA	ja	NA	V1-C-5	Åpen jordvannsmyr	svært og temmelig kalkfattige myrkanter	V1-C-1	Åpen jordvannsmyr	svært og temmelig kalkfattige myrflater	90	1	1	NA	1	0	0	nei		NA	NA	0	0	1	1	1	furu_pinus_sylvestris	NA	NA	NA	NA	NA	0	NA	NA	17:15	https://nin-felles-test.miljodirektoratet.no/api/Overvaking/list/c40a5616-de33-4143-b8c6-2dce1633f0fb	annmeh_miljodirektoratet	2021-07-14 18:50:17	annmeh_miljodirektoratet	2021-07-14 18:50:17	V1	NA	0.527737569877951	NA	0.774816844855658	0.526680395382375	NA	0.992403895521757	NA
